s1,lc1(s1),lc1(lc1(s1)),lc2(s1),rc1(s1),rc1(rc1(s1)),rc2(s1),s2,lc1(s2),lc1(lc1(s2)),lc2(s2),rc1(s2),rc1(rc1(s2)),rc2(s2),s3,b1,b2,b3,s1.t,lc1(s1).t,lc1(lc1(s1)).t,lc2(s1).t,rc1(s1).t,rc1(rc1(s1)).t,rc2(s1).t,s2.t,lc1(s2).t,lc1(lc1(s2)).t,lc2(s2).t,rc1(s2).t,rc1(rc1(s2)).t,rc2(s2).t,s3.t,b1.t,b2.t,b3.t,lc1(s1).l,lc1(lc1(s1)).l,lc2(s1).l,rc1(s1).l,rc1(rc1(s1)).l,rc2(s1).l,lc1(s2).l,lc1(lc1(s2)).l,lc2(s2).l,rc1(s2).l,rc1(rc1(s2)).l,rc2(s2).l,transition
353,805,0,260,0,0,0,300,745,0,3,0,0,0,779,9,330,9,34,40,0,21,0,0,0,31,13,0,41,0,0,0,31,2,34,2,23,0,32,0,0,0,23,0,35,0,0,0,0
9,0,0,0,0,0,0,353,805,0,260,0,0,0,300,330,9,219,2,0,0,0,0,0,0,34,40,0,21,0,0,0,31,34,2,8,0,0,0,0,0,0,23,0,32,0,0,0,70
353,805,0,260,9,0,0,300,745,0,3,0,0,0,779,330,9,219,34,40,0,21,2,0,0,31,13,0,41,0,0,0,31,34,2,8,23,0,32,35,0,0,23,0,35,0,0,0,0
330,0,0,0,0,0,0,353,805,0,260,9,0,0,300,9,219,718,34,0,0,0,0,0,0,34,40,0,21,2,0,0,31,2,8,34,0,0,0,0,0,0,23,0,32,35,0,0,28
353,805,0,260,330,0,9,300,745,0,3,0,0,0,779,9,219,718,34,40,0,21,34,0,2,31,13,0,41,0,0,0,31,2,8,34,23,0,32,14,0,35,23,0,35,0,0,0,0
9,0,0,0,0,0,0,353,805,0,260,330,0,9,300,219,718,582,2,0,0,0,0,0,0,34,40,0,21,34,0,2,31,8,34,13,0,0,0,0,0,0,23,0,32,14,0,35,70
353,805,0,260,9,0,330,300,745,0,3,0,0,0,779,219,718,582,34,40,0,21,2,0,34,31,13,0,41,0,0,0,31,8,34,13,23,0,32,35,0,14,23,0,35,0,0,0,0
219,0,0,0,0,0,0,353,805,0,260,9,0,330,300,718,582,468,8,0,0,0,0,0,0,34,40,0,21,2,0,34,31,34,13,13,0,0,0,0,0,0,23,0,32,35,0,14,20
353,805,0,260,219,0,9,300,745,0,3,0,0,0,779,718,582,468,34,40,0,21,8,0,2,31,13,0,41,0,0,0,31,34,13,13,23,0,32,10,0,35,23,0,35,0,0,0,0
718,0,0,0,0,0,0,353,805,0,260,219,0,9,300,582,468,746,34,0,0,0,0,0,0,34,40,0,21,8,0,2,31,13,13,10,0,0,0,0,0,0,23,0,32,10,0,35,0
582,0,0,0,0,0,0,718,0,0,0,0,0,0,353,468,746,55,13,0,0,0,0,0,0,34,0,0,0,0,0,0,34,13,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,582,0,0,0,0,0,0,718,746,55,606,13,0,0,0,0,0,0,13,0,0,0,0,0,0,34,10,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,468,0,0,0,0,0,0,582,55,606,765,10,0,0,0,0,0,0,13,0,0,0,0,0,0,13,19,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,746,0,0,0,0,0,0,468,606,765,818,19,0,0,0,0,0,0,10,0,0,0,0,0,0,13,19,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,0,0,0,0,0,55,0,0,0,0,0,0,746,765,818,750,19,0,0,0,0,0,0,19,0,0,0,0,0,0,10,26,13,25,0,0,0,0,0,0,0,0,0,0,0,0,23
606,55,0,0,0,0,0,746,0,0,0,0,0,0,468,765,818,750,19,19,0,0,0,0,0,10,0,0,0,0,0,0,13,26,13,25,12,0,0,0,0,0,0,0,0,0,0,0,35
606,746,0,55,0,0,0,468,0,0,0,0,0,0,582,765,818,750,19,10,0,19,0,0,0,13,0,0,0,0,0,0,13,26,13,25,18,0,12,0,0,0,0,0,0,0,0,0,17
606,468,0,746,0,0,0,582,0,0,0,0,0,0,718,765,818,750,19,13,0,10,0,0,0,13,0,0,0,0,0,0,34,26,13,25,9,0,18,0,0,0,0,0,0,0,0,0,17
606,582,0,468,0,0,0,718,0,0,0,0,0,0,353,765,818,750,19,13,0,13,0,0,0,34,0,0,0,0,0,0,34,26,13,25,9,0,9,0,0,0,0,0,0,0,0,0,54
718,0,0,0,606,0,0,353,805,0,260,219,0,9,300,765,818,750,34,0,0,0,19,0,0,34,40,0,21,8,0,2,31,26,13,25,0,0,0,27,0,0,23,0,32,10,0,35,28
353,805,0,260,718,606,219,300,745,0,3,0,0,0,779,765,818,750,34,40,0,21,34,19,8,31,13,0,41,0,0,0,31,26,13,25,23,0,32,14,27,10,23,0,35,0,0,0,0
765,0,0,0,0,0,0,353,805,0,260,718,606,219,300,818,750,205,26,0,0,0,0,0,0,34,40,0,21,34,19,8,31,13,25,21,0,0,0,0,0,0,23,0,32,14,27,10,0
818,0,0,0,0,0,0,765,0,0,0,0,0,0,353,750,205,219,13,0,0,0,0,0,0,26,0,0,0,0,0,0,34,25,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0,0,0,0,0,0,818,0,0,0,0,0,0,765,205,219,729,25,0,0,0,0,0,0,13,0,0,0,0,0,0,26,21,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,750,0,0,0,0,0,0,818,219,729,3,21,0,0,0,0,0,0,25,0,0,0,0,0,0,13,8,21,1,0,0,0,0,0,0,0,0,0,0,0,0,57
205,750,0,0,0,0,0,818,0,0,0,0,0,0,765,219,729,3,21,25,0,0,0,0,0,13,0,0,0,0,0,0,26,8,21,1,29,0,0,0,0,0,0,0,0,0,0,0,17
205,818,0,750,0,0,0,765,0,0,0,0,0,0,353,219,729,3,21,13,0,25,0,0,0,26,0,0,0,0,0,0,34,8,21,1,9,0,29,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,205,818,0,750,0,0,0,765,729,3,11,8,0,0,0,0,0,0,21,13,0,25,0,0,0,26,21,1,5,0,0,0,0,0,0,9,0,29,0,0,0,20
205,818,0,750,219,0,0,765,0,0,0,0,0,0,353,729,3,11,21,13,0,25,8,0,0,26,0,0,0,0,0,0,34,21,1,5,9,0,29,10,0,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,205,818,0,750,219,0,0,765,3,11,0,21,0,0,0,0,0,0,21,13,0,25,8,0,0,26,1,5,0,0,0,0,0,0,0,9,0,29,10,0,0,28
205,818,0,750,729,0,219,765,0,0,0,0,0,0,353,3,11,0,21,13,0,25,21,0,8,26,0,0,0,0,0,0,34,1,5,0,9,0,29,14,0,10,0,0,0,0,0,0,54
765,0,0,0,205,729,0,353,805,0,260,718,606,219,300,3,11,0,26,0,0,0,21,21,0,34,40,0,21,34,19,8,31,1,5,0,0,0,0,27,14,0,23,0,32,14,27,10,8
353,805,0,260,765,205,718,300,745,0,3,0,0,0,779,3,11,0,34,40,0,21,26,21,34,31,13,0,41,0,0,0,31,1,5,0,23,0,32,4,27,14,23,0,35,0,0,0,6
300,745,0,3,353,765,0,779,745,0,3,219,0,9,198,3,11,0,31,13,0,41,34,26,0,31,13,0,41,8,0,2,32,1,5,0,23,0,35,3,4,0,23,0,35,10,0,35,0
3,0,0,0,0,0,0,300,745,0,3,353,765,0,779,11,0,0,1,0,0,0,0,0,0,31,13,0,41,34,26,0,31,5,0,0,0,0,0,0,0,0,23,0,35,3,4,0,70
300,745,0,3,3,0,353,779,745,0,3,219,0,9,198,11,0,0,31,13,0,41,1,0,34,31,13,0,41,8,0,2,32,5,0,0,23,0,35,35,0,3,23,0,35,10,0,35,28
779,745,0,3,300,3,219,198,432,0,0,0,0,0,1,11,0,0,31,13,0,41,31,1,8,32,24,0,0,0,0,0,0,5,0,0,23,0,35,14,35,10,31,0,0,0,0,0,22
198,432,0,0,779,300,0,1,0,0,0,0,0,0,0,11,0,0,32,24,0,0,31,31,0,0,0,0,0,0,0,0,0,5,0,0,31,0,0,11,14,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,198,432,0,0,779,300,0,1,0,0,0,5,0,0,0,0,0,0,32,24,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,14,0,70
198,432,0,0,11,0,779,1,0,0,0,0,0,0,0,0,0,0,32,24,0,0,5,0,31,0,0,0,0,0,0,0,0,0,0,0,31,0,0,35,0,11,0,0,0,0,0,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,6,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,549,768,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,93,0,0,0,0,0,0,1,549,768,759,23,0,0,0,0,0,0,19,0,0,0,0,0,0,0,18,18,13,0,0,0,0,0,0,0,0,0,0,0,0,18
93,0,0,0,6,0,0,1,0,0,0,0,0,0,0,549,768,759,19,0,0,0,23,0,0,0,0,0,0,0,0,0,0,18,18,13,0,0,0,9,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,93,0,0,0,6,0,0,1,768,759,746,18,0,0,0,0,0,0,19,0,0,0,23,0,0,0,18,13,10,0,0,0,0,0,0,0,0,0,9,0,0,0
768,0,0,0,0,0,0,549,0,0,0,0,0,0,93,759,746,651,18,0,0,0,0,0,0,18,0,0,0,0,0,0,19,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,23
768,549,0,0,0,0,0,93,0,0,0,6,0,0,1,759,746,651,18,18,0,0,0,0,0,19,0,0,0,23,0,0,0,13,10,18,12,0,0,0,0,0,0,0,0,9,0,0,57
768,93,0,549,0,0,0,1,0,0,0,0,0,0,0,759,746,651,18,19,0,18,0,0,0,0,0,0,0,0,0,0,0,13,10,18,29,0,12,0,0,0,0,0,0,0,0,0,0
759,0,0,0,0,0,0,768,93,0,549,0,0,0,1,746,651,231,13,0,0,0,0,0,0,18,19,0,18,0,0,0,0,10,18,13,0,0,0,0,0,0,29,0,12,0,0,0,0
746,0,0,0,0,0,0,759,0,0,0,0,0,0,768,651,231,74,10,0,0,0,0,0,0,13,0,0,0,0,0,0,18,18,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0
651,0,0,0,0,0,0,746,0,0,0,0,0,0,759,231,74,431,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,13,19,36,0,0,0,0,0,0,0,0,0,0,0,0,35
651,746,0,0,0,0,0,759,0,0,0,0,0,0,768,231,74,431,18,10,0,0,0,0,0,13,0,0,0,0,0,0,18,13,19,36,18,0,0,0,0,0,0,0,0,0,0,0,17
651,759,0,746,0,0,0,768,93,0,549,0,0,0,1,231,74,431,18,13,0,10,0,0,0,18,19,0,18,0,0,0,0,13,19,36,9,0,18,0,0,0,29,0,12,0,0,0,0
231,0,0,0,0,0,0,651,759,0,746,0,0,0,768,74,431,664,13,0,0,0,0,0,0,18,13,0,10,0,0,0,18,19,36,34,0,0,0,0,0,0,9,0,18,0,0,0,0
74,0,0,0,0,0,0,231,0,0,0,0,0,0,651,431,664,482,19,0,0,0,0,0,0,13,0,0,0,0,0,0,18,36,34,18,0,0,0,0,0,0,0,0,0,0,0,0,17
74,231,0,0,0,0,0,651,759,0,746,0,0,0,768,431,664,482,19,13,0,0,0,0,0,18,13,0,10,0,0,0,18,36,34,18,9,0,0,0,0,0,9,0,18,0,0,0,54
651,759,0,746,74,0,0,768,93,0,549,0,0,0,1,431,664,482,18,13,0,10,19,0,0,18,19,0,18,0,0,0,0,36,34,18,9,0,18,27,0,0,29,0,12,0,0,0,54
768,93,0,549,651,74,0,1,0,0,0,0,0,0,0,431,664,482,18,19,0,18,18,19,0,0,0,0,0,0,0,0,0,36,34,18,29,0,12,27,27,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,768,93,0,549,651,74,0,1,664,482,468,36,0,0,0,0,0,0,18,19,0,18,18,19,0,0,34,18,13,0,0,0,0,0,0,29,0,12,27,27,0,0
664,0,0,0,0,0,0,431,0,0,0,0,0,0,768,482,468,584,34,0,0,0,0,0,0,36,0,0,0,0,0,0,18,18,13,9,0,0,0,0,0,0,0,0,0,0,0,0,13
664,431,0,0,0,0,0,768,93,0,549,651,74,0,1,482,468,584,34,36,0,0,0,0,0,18,19,0,18,18,19,0,0,18,13,9,7,0,0,0,0,0,29,0,12,27,27,0,61
664,768,93,431,0,0,0,1,0,0,0,0,0,0,0,482,468,584,34,18,19,36,0,0,0,0,0,0,0,0,0,0,0,18,13,9,31,29,7,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,664,768,93,431,0,0,0,1,468,584,576,18,0,0,0,0,0,0,34,18,19,36,0,0,0,0,13,9,13,0,0,0,0,0,0,31,29,7,0,0,0,0
468,0,0,0,0,0,0,482,0,0,0,0,0,0,664,584,576,746,13,0,0,0,0,0,0,18,0,0,0,0,0,0,34,9,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,468,0,0,0,0,0,0,482,576,746,546,9,0,0,0,0,0,0,13,0,0,0,0,0,0,18,13,10,28,0,0,0,0,0,0,0,0,0,0,0,0,17
584,468,0,0,0,0,0,482,0,0,0,0,0,0,664,576,746,546,9,13,0,0,0,0,0,18,0,0,0,0,0,0,34,13,10,28,9,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,584,468,0,0,0,0,0,482,746,546,682,13,0,0,0,0,0,0,9,13,0,0,0,0,0,18,10,28,14,0,0,0,0,0,0,9,0,0,0,0,0,0
746,0,0,0,0,0,0,576,0,0,0,0,0,0,584,546,682,572,10,0,0,0,0,0,0,13,0,0,0,0,0,0,9,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,746,0,0,0,0,0,0,576,682,572,346,28,0,0,0,0,0,0,10,0,0,0,0,0,0,13,14,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0
682,0,0,0,0,0,0,546,0,0,0,0,0,0,746,572,346,468,14,0,0,0,0,0,0,28,0,0,0,0,0,0,10,14,21,13,0,0,0,0,0,0,0,0,0,0,0,0,7
682,546,0,0,0,0,0,746,0,0,0,0,0,0,576,572,346,468,14,28,0,0,0,0,0,10,0,0,0,0,0,0,13,14,21,13,4,0,0,0,0,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,682,546,0,0,0,0,0,746,346,468,444,14,0,0,0,0,0,0,14,28,0,0,0,0,0,10,21,13,18,0,0,0,0,0,0,4,0,0,0,0,0,0
346,0,0,0,0,0,0,572,0,0,0,0,0,0,682,468,444,11,21,0,0,0,0,0,0,14,0,0,0,0,0,0,14,13,18,5,0,0,0,0,0,0,0,0,0,0,0,0,9
346,572,0,0,0,0,0,682,546,0,0,0,0,0,746,468,444,11,21,14,0,0,0,0,0,14,28,0,0,0,0,0,10,13,18,5,5,0,0,0,0,0,4,0,0,0,0,0,9
346,682,546,572,0,0,0,746,0,0,0,0,0,0,576,468,444,11,21,14,28,14,0,0,0,10,0,0,0,0,0,0,13,13,18,5,5,4,5,0,0,0,0,0,0,0,0,0,35
346,746,0,682,0,0,0,576,0,0,0,0,0,0,584,468,444,11,21,10,0,14,0,0,0,13,0,0,0,0,0,0,9,13,18,5,18,0,5,0,0,0,0,0,0,0,0,0,17
346,576,0,746,0,0,0,584,468,0,0,0,0,0,482,468,444,11,21,13,0,10,0,0,0,9,13,0,0,0,0,0,18,13,18,5,9,0,18,0,0,0,9,0,0,0,0,0,54
584,468,0,0,346,0,0,482,0,0,0,0,0,0,664,468,444,11,9,13,0,0,21,0,0,18,0,0,0,0,0,0,34,13,18,5,9,0,0,27,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,584,468,0,0,346,0,0,482,444,11,0,13,0,0,0,0,0,0,9,13,0,0,21,0,0,18,18,5,0,0,0,0,0,0,0,9,0,0,27,0,0,0
444,0,0,0,0,0,0,468,0,0,0,0,0,0,584,11,0,0,18,0,0,0,0,0,0,13,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
444,468,0,0,0,0,0,584,468,0,0,346,0,0,482,11,0,0,18,13,0,0,0,0,0,9,13,0,0,21,0,0,18,5,0,0,9,0,0,0,0,0,9,0,0,27,0,0,54
584,468,0,0,444,0,346,482,0,0,0,0,0,0,664,11,0,0,9,13,0,0,18,0,21,18,0,0,0,0,0,0,34,5,0,0,9,0,0,27,0,27,0,0,0,0,0,0,54
482,0,0,0,584,444,0,664,768,93,431,0,0,0,1,11,0,0,18,0,0,0,9,18,0,34,18,19,36,0,0,0,0,5,0,0,0,0,0,27,27,0,31,29,7,0,0,0,40
664,768,93,431,482,584,0,1,0,0,0,0,0,0,0,11,0,0,34,18,19,36,18,9,0,0,0,0,0,0,0,0,0,5,0,0,31,29,7,20,27,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,664,768,93,431,482,584,0,1,0,0,0,5,0,0,0,0,0,0,34,18,19,36,18,9,0,0,0,0,0,0,0,0,0,0,0,31,29,7,20,27,0,70
664,768,93,431,11,0,482,1,0,0,0,0,0,0,0,0,0,0,34,18,19,36,5,0,18,0,0,0,0,0,0,0,0,0,0,0,31,29,7,35,0,20,0,0,0,0,0,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,210,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0
798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,210,502,804,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,798,0,0,0,0,0,0,1,502,804,429,10,0,0,0,0,0,0,24,0,0,0,0,0,0,0,35,38,32,0,0,0,0,0,0,0,0,0,0,0,0,36
798,0,0,0,210,0,0,1,0,0,0,0,0,0,0,502,804,429,24,0,0,0,10,0,0,0,0,0,0,0,0,0,0,35,38,32,0,0,0,18,0,0,0,0,0,0,0,0,0
502,0,0,0,0,0,0,798,0,0,0,210,0,0,1,804,429,9,35,0,0,0,0,0,0,24,0,0,0,10,0,0,0,38,32,2,0,0,0,0,0,0,0,0,0,18,0,0,61
502,798,0,0,0,0,0,1,0,0,0,0,0,0,0,804,429,9,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,2,31,0,0,0,0,0,0,0,0,0,0,0,0
804,0,0,0,0,0,0,502,798,0,0,0,0,0,1,429,9,272,38,0,0,0,0,0,0,35,24,0,0,0,0,0,0,32,2,8,0,0,0,0,0,0,31,0,0,0,0,0,0
429,0,0,0,0,0,0,804,0,0,0,0,0,0,502,9,272,377,32,0,0,0,0,0,0,38,0,0,0,0,0,0,35,2,8,26,0,0,0,0,0,0,0,0,0,0,0,0,61
429,804,0,0,0,0,0,502,798,0,0,0,0,0,1,9,272,377,32,38,0,0,0,0,0,35,24,0,0,0,0,0,0,2,8,26,31,0,0,0,0,0,31,0,0,0,0,0,22
502,798,0,0,429,0,0,1,0,0,0,0,0,0,0,9,272,377,35,24,0,0,32,0,0,0,0,0,0,0,0,0,0,2,8,26,31,0,0,11,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,502,798,0,0,429,0,0,1,272,377,764,2,0,0,0,0,0,0,35,24,0,0,32,0,0,0,8,26,13,0,0,0,0,0,0,31,0,0,11,0,0,70
502,798,0,0,9,0,429,1,0,0,0,0,0,0,0,272,377,764,35,24,0,0,2,0,32,0,0,0,0,0,0,0,0,8,26,13,31,0,0,35,0,11,0,0,0,0,0,0,0
272,0,0,0,0,0,0,502,798,0,0,9,0,429,1,377,764,753,8,0,0,0,0,0,0,35,24,0,0,2,0,32,0,26,13,10,0,0,0,0,0,0,31,0,0,35,0,11,20
502,798,0,0,272,0,9,1,0,0,0,0,0,0,0,377,764,753,35,24,0,0,8,0,2,0,0,0,0,0,0,0,0,26,13,10,31,0,0,10,0,35,0,0,0,0,0,0,0
377,0,0,0,0,0,0,502,798,0,0,272,0,9,1,764,753,324,26,0,0,0,0,0,0,35,24,0,0,8,0,2,0,13,10,18,0,0,0,0,0,0,31,0,0,10,0,35,0
764,0,0,0,0,0,0,377,0,0,0,0,0,0,502,753,324,9,13,0,0,0,0,0,0,26,0,0,0,0,0,0,35,10,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
753,0,0,0,0,0,0,764,0,0,0,0,0,0,377,324,9,748,10,0,0,0,0,0,0,13,0,0,0,0,0,0,26,18,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,753,0,0,0,0,0,0,764,9,748,245,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,2,11,35,0,0,0,0,0,0,0,0,0,0,0,0,35
324,753,0,0,0,0,0,764,0,0,0,0,0,0,377,9,748,245,18,10,0,0,0,0,0,13,0,0,0,0,0,0,26,2,11,35,18,0,0,0,0,0,0,0,0,0,0,0,17
324,764,0,753,0,0,0,377,0,0,0,0,0,0,502,9,748,245,18,13,0,10,0,0,0,26,0,0,0,0,0,0,35,2,11,35,9,0,18,0,0,0,0,0,0,0,0,0,7
324,377,0,764,0,0,0,502,798,0,0,272,0,9,1,9,748,245,18,26,0,13,0,0,0,35,24,0,0,8,0,2,0,2,11,35,4,0,9,0,0,0,31,0,0,10,0,35,0
9,0,0,0,0,0,0,324,377,0,764,0,0,0,502,748,245,528,2,0,0,0,0,0,0,18,26,0,13,0,0,0,35,11,35,14,0,0,0,0,0,0,4,0,9,0,0,0,0
748,0,0,0,0,0,0,9,0,0,0,0,0,0,324,245,528,344,11,0,0,0,0,0,0,2,0,0,0,0,0,0,18,35,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,748,0,0,0,0,0,0,9,528,344,789,35,0,0,0,0,0,0,11,0,0,0,0,0,0,2,14,14,21,0,0,0,0,0,0,0,0,0,0,0,0,41
245,748,0,0,0,0,0,9,0,0,0,0,0,0,324,528,344,789,35,11,0,0,0,0,0,2,0,0,0,0,0,0,18,14,14,21,21,0,0,0,0,0,0,0,0,0,0,0,69
245,9,0,748,0,0,0,324,377,0,764,0,0,0,502,528,344,789,35,2,0,11,0,0,0,18,26,0,13,0,0,0,35,14,14,21,35,0,21,0,0,0,4,0,9,0,0,0,53
245,324,377,9,0,0,0,502,798,0,0,272,0,9,1,528,344,789,35,18,26,2,0,0,0,35,24,0,0,8,0,2,0,14,14,21,27,4,35,0,0,0,31,0,0,10,0,35,0
528,0,0,0,0,0,0,245,324,377,9,0,0,0,502,344,789,219,14,0,0,0,0,0,0,35,18,26,2,0,0,0,35,14,21,8,0,0,0,0,0,0,27,4,35,0,0,0,0
344,0,0,0,0,0,0,528,0,0,0,0,0,0,245,789,219,589,14,0,0,0,0,0,0,14,0,0,0,0,0,0,35,21,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,344,0,0,0,0,0,0,528,219,589,582,21,0,0,0,0,0,0,14,0,0,0,0,0,0,14,8,21,13,0,0,0,0,0,0,0,0,0,0,0,0,9
789,344,0,0,0,0,0,528,0,0,0,0,0,0,245,219,589,582,21,14,0,0,0,0,0,14,0,0,0,0,0,0,35,8,21,13,5,0,0,0,0,0,0,0,0,0,0,0,9
789,528,0,344,0,0,0,245,324,377,9,0,0,0,502,219,589,582,21,14,0,14,0,0,0,35,18,26,2,0,0,0,35,8,21,13,5,0,5,0,0,0,27,4,35,0,0,0,0
219,0,0,0,0,0,0,789,528,0,344,0,0,0,245,589,582,449,8,0,0,0,0,0,0,21,14,0,14,0,0,0,35,21,13,40,0,0,0,0,0,0,5,0,5,0,0,0,20
789,528,0,344,219,0,0,245,324,377,9,0,0,0,502,589,582,449,21,14,0,14,8,0,0,35,18,26,2,0,0,0,35,21,13,40,5,0,5,10,0,0,27,4,35,0,0,0,0
589,0,0,0,0,0,0,789,528,0,344,219,0,0,245,582,449,489,21,0,0,0,0,0,0,21,14,0,14,8,0,0,35,13,40,24,0,0,0,0,0,0,5,0,5,10,0,0,28
789,528,0,344,589,0,219,245,324,377,9,0,0,0,502,582,449,489,21,14,0,14,21,0,8,35,18,26,2,0,0,0,35,13,40,24,5,0,5,14,0,10,27,4,35,0,0,0,0
582,0,0,0,0,0,0,789,528,0,344,589,0,219,245,449,489,429,13,0,0,0,0,0,0,21,14,0,14,21,0,8,35,40,24,32,0,0,0,0,0,0,5,0,5,14,0,10,0
449,0,0,0,0,0,0,582,0,0,0,0,0,0,789,489,429,219,40,0,0,0,0,0,0,13,0,0,0,0,0,0,21,24,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,449,0,0,0,0,0,0,582,429,219,804,24,0,0,0,0,0,0,40,0,0,0,0,0,0,13,32,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0
429,0,0,0,0,0,0,489,0,0,0,0,0,0,449,219,804,367,32,0,0,0,0,0,0,24,0,0,0,0,0,0,40,8,37,18,0,0,0,0,0,0,0,0,0,0,0,0,61
429,489,0,0,0,0,0,449,0,0,0,0,0,0,582,219,804,367,32,24,0,0,0,0,0,40,0,0,0,0,0,0,13,8,37,18,31,0,0,0,0,0,0,0,0,0,0,0,7
429,449,0,489,0,0,0,582,0,0,0,0,0,0,789,219,804,367,32,40,0,24,0,0,0,13,0,0,0,0,0,0,21,8,37,18,4,0,31,0,0,0,0,0,0,0,0,0,45
429,582,0,449,0,0,0,789,528,0,344,589,0,219,245,219,804,367,32,13,0,40,0,0,0,21,14,0,14,21,0,8,35,8,37,18,23,0,4,0,0,0,5,0,5,14,0,10,0
219,0,0,0,0,0,0,429,582,0,449,0,0,0,789,804,367,74,8,0,0,0,0,0,0,32,13,0,40,0,0,0,21,37,18,19,0,0,0,0,0,0,23,0,4,0,0,0,20
429,582,0,449,219,0,0,789,528,0,344,589,0,219,245,804,367,74,32,13,0,40,8,0,0,21,14,0,14,21,0,8,35,37,18,19,23,0,4,10,0,0,5,0,5,14,0,10,0
804,0,0,0,0,0,0,429,582,0,449,219,0,0,789,367,74,815,37,0,0,0,0,0,0,32,13,0,40,8,0,0,21,18,19,17,0,0,0,0,0,0,23,0,4,10,0,0,0
367,0,0,0,0,0,0,804,0,0,0,0,0,0,429,74,815,431,18,0,0,0,0,0,0,37,0,0,0,0,0,0,32,19,17,31,0,0,0,0,0,0,0,0,0,0,0,0,35
367,804,0,0,0,0,0,429,582,0,449,219,0,0,789,74,815,431,18,37,0,0,0,0,0,32,13,0,40,8,0,0,21,19,17,31,18,0,0,0,0,0,23,0,4,10,0,0,0
74,0,0,0,0,0,0,367,804,0,0,0,0,0,429,815,431,582,19,0,0,0,0,0,0,18,37,0,0,0,0,0,32,17,31,13,0,0,0,0,0,0,18,0,0,0,0,0,0
815,0,0,0,0,0,0,74,0,0,0,0,0,0,367,431,582,746,17,0,0,0,0,0,0,19,0,0,0,0,0,0,18,31,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,815,0,0,0,0,0,0,74,582,746,434,31,0,0,0,0,0,0,17,0,0,0,0,0,0,19,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,13
431,815,0,0,0,0,0,74,0,0,0,0,0,0,367,582,746,434,31,17,0,0,0,0,0,19,0,0,0,0,0,0,18,13,10,18,7,0,0,0,0,0,0,0,0,0,0,0,61
